,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
3033,it,Tasmania,11,32,4,0.0,216.15384615384616,293.20512820512823,553.4871794871794,1.435897435897436,2.6923076923076925,0.5384615384615384,0.6153846153846154,1
3034,sp,"Tasmania,",11,34,4,0.02564102564102564,228.82051282051282,442.3333333333333,772.5128205128206,2.051282051282051,3.6923076923076925,0.7692307692307693,0.5641025641025641,1
3035,ge,lebende,11,31,4,0.0,247.5897435897436,297.56410256410254,539.7435897435897,1.2564102564102564,2.4615384615384617,0.358974358974359,0.717948717948718,1
3036,en,times.,11,30,4,0.37209302325581395,125.4186046511628,136.30232558139534,157.58139534883722,0.6976744186046512,0.813953488372093,0.06976744186046512,0.09302325581395349,1
3037,ru,сумчатых,11,33,4,0.0,246.21621621621622,287.2972972972973,443.64864864864865,1.2972972972972974,2.189189189189189,0.2972972972972973,0.4594594594594595,1
3038,ge,"Beuteltier,",12,31,4,0.0,264.71794871794873,353.71794871794873,682.1282051282051,1.4871794871794872,3.1025641025641026,0.5128205128205128,0.6153846153846154,1
3039,it,o,12,32,4,0.8205128205128205,32.61538461538461,32.61538461538461,47.94871794871795,0.1794871794871795,0.20512820512820512,0.0,0.02564102564102564,1
3040,sp,tigre,12,34,4,0.23076923076923078,196.23076923076923,210.76923076923077,357.6666666666667,0.8717948717948718,1.564102564102564,0.07692307692307693,0.41025641025641024,1
3041,ru,современности.,12,33,4,0.0,252.3783783783784,473.2972972972973,633.6486486486486,1.8918918918918919,2.6216216216216215,0.7297297297297297,0.40540540540540543,1
3042,ge,das,13,31,4,0.28205128205128205,151.35897435897436,159.84615384615384,210.7948717948718,0.7692307692307693,1.0769230769230769,0.05128205128205128,0.2564102564102564,1
3043,sp,de,13,34,4,0.48717948717948717,112.8974358974359,112.8974358974359,227.10256410256412,0.5128205128205128,1.1025641025641026,0.10256410256410256,0.28205128205128205,1
3044,it,lupo,13,32,4,0.1282051282051282,200.71794871794873,218.53846153846155,323.43589743589746,0.9743589743589743,1.564102564102564,0.1282051282051282,0.3333333333333333,1
