,lang,ia,ianum,sentnum,trialid,prob_skip,firstfix.dur,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
1147,sp,y,159,96,6,0.8571428571428571,27.142857142857142,27.142857142857142,27.142857142857142,0.14285714285714285,0.14285714285714285,0.0,0.0,9
1148,sp,que,160,96,6,0.42857142857142855,114.85714285714286,114.85714285714286,136.85714285714286,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285,9
1149,sp,necesitaban,161,96,6,0.0,221.42857142857142,304.2857142857143,518.1428571428571,1.4285714285714286,2.4285714285714284,0.42857142857142855,0.7142857142857143,9
1150,sp,de,162,96,6,0.8571428571428571,34.57142857142857,34.57142857142857,34.57142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,9
1151,sp,ajustes,163,96,6,0.0,235.57142857142858,279.0,404.0,1.2857142857142858,2.0,0.2857142857142857,0.7142857142857143,9
1152,sp,a,164,96,6,0.8571428571428571,23.285714285714285,23.285714285714285,23.285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,9
1153,sp,lo,165,96,6,0.7142857142857143,75.85714285714286,75.85714285714286,100.42857142857143,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,9
1154,sp,largo,166,96,6,0.0,235.14285714285714,245.57142857142858,273.85714285714283,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.14285714285714285,9
1155,sp,de,167,96,6,0.5714285714285714,61.857142857142854,61.857142857142854,61.857142857142854,0.42857142857142855,0.42857142857142855,0.0,0.0,9
1156,sp,su,168,96,6,0.8571428571428571,18.285714285714285,18.285714285714285,29.571428571428573,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,9
1157,sp,vida,169,96,6,0.2857142857142857,114.85714285714286,122.85714285714286,122.85714285714286,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,9
1158,sp,útil.,170,96,6,0.0,301.0,329.42857142857144,361.2857142857143,1.1428571428571428,1.2857142857142858,0.14285714285714285,0.14285714285714285,9
1159,sp,La,171,13,6,0.42857142857142855,100.57142857142857,100.57142857142857,129.0,0.5714285714285714,0.7142857142857143,0.0,0.14285714285714285,10
1160,sp,opinión,172,13,6,0.0,172.85714285714286,249.71428571428572,516.1428571428571,1.4285714285714286,2.857142857142857,0.5714285714285714,0.7142857142857143,10
1161,sp,popular,173,13,6,0.0,229.14285714285714,229.14285714285714,229.14285714285714,1.0,1.0,0.0,0.0,10
1162,sp,era,174,13,6,0.42857142857142855,127.42857142857143,155.57142857142858,155.57142857142858,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,10
1163,sp,que,175,13,6,0.2857142857142857,145.42857142857142,160.85714285714286,160.85714285714286,0.8571428571428571,0.8571428571428571,0.14285714285714285,0.0,10
1164,sp,un,176,13,6,0.7142857142857143,39.142857142857146,39.142857142857146,39.142857142857146,0.2857142857142857,0.2857142857142857,0.0,0.0,10
1165,sp,monóculo,177,13,6,0.14285714285714285,179.71428571428572,198.14285714285714,253.42857142857142,1.0,1.1428571428571428,0.14285714285714285,0.14285714285714285,10
1166,sp,podía,178,13,6,0.2857142857142857,166.85714285714286,206.71428571428572,206.71428571428572,1.0,1.0,0.2857142857142857,0.0,10
1167,sp,caerse,179,13,6,0.0,230.42857142857142,250.71428571428572,326.2857142857143,1.1428571428571428,1.5714285714285714,0.14285714285714285,0.42857142857142855,10
1168,sp,fácilmente,180,13,6,0.0,205.57142857142858,205.57142857142858,205.57142857142858,1.0,1.0,0.0,0.0,10
1169,sp,con,181,13,6,0.7142857142857143,59.142857142857146,72.0,72.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,10
1170,sp,una,182,13,6,0.2857142857142857,129.71428571428572,129.71428571428572,129.71428571428572,0.7142857142857143,0.7142857142857143,0.0,0.0,10
1171,sp,expresión,183,13,6,0.0,187.85714285714286,240.14285714285714,285.14285714285717,1.2857142857142858,1.4285714285714286,0.2857142857142857,0.14285714285714285,10
