,ia,ianum,lang,sentnum,trialid,prob_skip,firstrun.dur,dur,firstrun.nfix,nfix,prob_refix,prob_reread,trial_sentnum
4216,"1972,",44,sp,122,5,0.08333333333333333,318.8333333333333,710.5833333333334,1.1944444444444444,2.888888888888889,0.3888888888888889,0.6111111111111112,2
4217,cuyo,45,sp,122,5,0.16666666666666666,174.16666666666666,328.5833333333333,0.8611111111111112,1.5,0.05555555555555555,0.3888888888888889,2
4218,tema,46,sp,122,5,0.05555555555555555,320.27777777777777,554.1388888888889,1.2222222222222223,2.25,0.25,0.5,2
4219,central,47,sp,122,5,0.05555555555555555,211.97222222222223,386.72222222222223,1.1111111111111112,2.0555555555555554,0.16666666666666666,0.5277777777777778,2
4220,fue,48,sp,122,5,0.3888888888888889,122.33333333333333,171.11111111111111,0.6666666666666666,0.9444444444444444,0.05555555555555555,0.2222222222222222,2
4221,el,49,sp,122,5,0.4722222222222222,112.91666666666667,167.13888888888889,0.5833333333333334,0.8055555555555556,0.05555555555555555,0.19444444444444445,2
4222,ambiente.,50,sp,122,5,0.027777777777777776,256.77777777777777,455.72222222222223,1.25,2.3055555555555554,0.3888888888888889,0.5,2
4223,WED,57,en,178,5,0.2558139534883721,238.27906976744185,338.27906976744185,0.8604651162790697,1.2790697674418605,0.11627906976744186,0.27906976744186046,3
4224,has,58,en,178,5,0.2558139534883721,201.27906976744185,262.27906976744185,0.8837209302325582,1.1395348837209303,0.11627906976744186,0.20930232558139536,3
4225,grown,59,en,178,5,0.09302325581395349,261.09302325581393,347.6279069767442,1.1395348837209303,1.627906976744186,0.23255813953488372,0.2558139534883721,3
4226,to,60,en,178,5,0.5581395348837209,90.86046511627907,94.23255813953489,0.4418604651162791,0.46511627906976744,0.0,0.023255813953488372,3
4227,become,61,en,178,5,0.16279069767441862,211.93023255813952,301.6046511627907,0.9767441860465116,1.3953488372093024,0.16279069767441862,0.3023255813953488,3
4228,a,62,en,178,5,0.7674418604651163,40.883720930232556,47.48837209302326,0.23255813953488372,0.2558139534883721,0.0,0.023255813953488372,3
4229,global,63,en,178,5,0.13953488372093023,235.46511627906978,313.0,1.069767441860465,1.5348837209302326,0.20930232558139536,0.32558139534883723,3
4230,platform,64,en,178,5,0.09302325581395349,253.02325581395348,325.74418604651163,1.1395348837209303,1.4186046511627908,0.2558139534883721,0.18604651162790697,3
4231,for,65,en,178,5,0.5813953488372093,80.62790697674419,97.27906976744185,0.46511627906976744,0.5348837209302325,0.046511627906976744,0.06976744186046512,3
4232,public,66,en,178,5,0.13953488372093023,258.3953488372093,320.95348837209303,1.1627906976744187,1.4651162790697674,0.2558139534883721,0.20930232558139536,3
4233,"outreach,",67,en,178,5,0.06976744186046512,250.06976744186048,341.9767441860465,1.2093023255813953,1.6744186046511629,0.27906976744186046,0.27906976744186046,3
4234,with,68,en,178,5,0.3023255813953488,148.69767441860466,195.65116279069767,0.813953488372093,1.0930232558139534,0.11627906976744186,0.23255813953488372,3
4235,participation,69,en,178,5,0.046511627906976744,345.6744186046512,428.13953488372096,1.6744186046511629,2.0,0.5116279069767442,0.2558139534883721,3
4236,from,70,en,178,5,0.23255813953488372,159.1627906976744,241.1627906976744,0.813953488372093,1.186046511627907,0.046511627906976744,0.32558139534883723,3
4237,over,71,en,178,5,0.18604651162790697,192.02325581395348,241.51162790697674,0.8837209302325582,1.1162790697674418,0.06976744186046512,0.18604651162790697,3
4238,one,72,en,178,5,0.46511627906976744,105.11627906976744,129.8372093023256,0.5348837209302325,0.6744186046511628,0.0,0.11627906976744186,3
4239,hundred,73,en,178,5,0.13953488372093023,195.09302325581396,281.5813953488372,0.9767441860465116,1.3953488372093024,0.18604651162790697,0.27906976744186046,3
4240,countries,74,en,178,5,0.11627906976744186,286.3720930232558,380.4418604651163,1.2325581395348837,1.744186046511628,0.3488372093023256,0.2558139534883721,3
4241,annually.,75,en,178,5,0.11627906976744186,230.11627906976744,325.8837209302326,1.0465116279069768,1.4883720930232558,0.20930232558139536,0.27906976744186046,3
4242,Im,17,ge,179,5,0.275,134.325,181.1,0.75,0.975,0.025,0.2,3
4243,Jahr,18,ge,179,5,0.35,179.0,256.2,0.875,1.375,0.2,0.35,3
4244,"1972,",19,ge,179,5,0.05,463.225,666.8,1.575,2.375,0.4,0.5,3
4245,dem,20,ge,179,5,0.15,139.175,329.075,0.9,1.825,0.0,0.5,3
4246,Eröffnungsjahr,21,ge,179,5,0.0,291.3,852.425,1.55,4.475,0.85,0.825,3
4247,der,22,ge,179,5,0.2,173.4,217.3,0.875,1.15,0.05,0.225,3
4248,ersten,23,ge,179,5,0.05,245.15,340.975,1.225,1.7,0.275,0.325,3
4249,Weltumweltkonferenz,24,ge,179,5,0.0,854.875,1239.325,3.475,5.475,0.95,0.55,3
4250,in,25,ge,179,5,0.45,107.2,122.325,0.575,0.65,0.025,0.075,3
4251,"Stockholm,",26,ge,179,5,0.0,305.775,485.5,1.625,2.575,0.45,0.625,3
4252,wurde,27,ge,179,5,0.1,214.85,240.025,1.025,1.15,0.125,0.1,3
4253,der,28,ge,179,5,0.4,125.125,173.65,0.65,0.875,0.025,0.2,3
4254,Weltumwelttag,29,ge,179,5,0.0,492.275,813.8,2.175,3.6,0.875,0.525,3
4255,offiziell,30,ge,179,5,0.0,297.4,442.425,1.275,1.95,0.325,0.375,3
4256,vom,31,ge,179,5,0.15,144.1,173.825,0.9,1.125,0.075,0.2,3
4257,Umweltprogramm,32,ge,179,5,0.0,455.7,608.9,2.3,3.05,0.95,0.425,3
4258,der,33,ge,179,5,0.325,123.55,158.85,0.7,0.925,0.05,0.175,3
4259,Vereinten,34,ge,179,5,0.05,232.825,370.375,1.225,1.9,0.3,0.5,3
4260,Nationen,35,ge,179,5,0.175,167.3,213.925,0.85,1.125,0.025,0.225,3
4261,ausgerufen.,36,ge,179,5,0.0,394.225,528.05,1.55,2.1,0.475,0.375,3
4262,L’obiettivo,50,it,180,5,0.029411764705882353,301.97058823529414,705.2941176470588,1.411764705882353,3.323529411764706,0.6764705882352942,0.6764705882352942,3
4263,della,51,it,180,5,0.2647058823529412,191.97058823529412,247.05882352941177,0.7941176470588235,1.088235294117647,0.058823529411764705,0.23529411764705882,3
4264,giornata,52,it,180,5,0.08823529411764706,225.7058823529412,332.97058823529414,1.1176470588235294,1.6764705882352942,0.23529411764705882,0.38235294117647056,3
4265,è,53,it,180,5,0.8823529411764706,20.38235294117647,22.147058823529413,0.11764705882352941,0.14705882352941177,0.0,0.029411764705882353,3
4266,di,54,it,180,5,0.4411764705882353,133.55882352941177,179.08823529411765,0.5882352941176471,0.8529411764705882,0.029411764705882353,0.17647058823529413,3
4267,diffondere,55,it,180,5,0.058823529411764705,299.6470588235294,482.1764705882353,1.2647058823529411,2.0588235294117645,0.3235294117647059,0.5,3
4268,la,56,it,180,5,0.7058823529411765,71.1470588235294,84.91176470588235,0.29411764705882354,0.35294117647058826,0.0,0.058823529411764705,3
4269,consapevolezza,57,it,180,5,0.058823529411764705,318.88235294117646,437.97058823529414,1.6176470588235294,2.2058823529411766,0.5882352941176471,0.35294117647058826,3
4270,circa,58,it,180,5,0.23529411764705882,197.14705882352942,256.1764705882353,0.8823529411764706,1.1470588235294117,0.11764705882352941,0.23529411764705882,3
4271,l’importanza,59,it,180,5,0.058823529411764705,317.02941176470586,460.5,1.3823529411764706,2.1470588235294117,0.5294117647058824,0.38235294117647056,3
4272,dell’ambiente,60,it,180,5,0.029411764705882353,394.05882352941177,580.4411764705883,1.911764705882353,2.8529411764705883,0.7352941176470589,0.35294117647058826,3
4273,e,61,it,180,5,0.5882352941176471,62.294117647058826,124.55882352941177,0.4411764705882353,0.7352941176470589,0.058823529411764705,0.11764705882352941,3
4274,promuovere,62,it,180,5,0.0,350.5,495.55882352941177,1.6764705882352942,2.3823529411764706,0.7058823529411765,0.35294117647058826,3
4275,una,63,it,180,5,0.35294117647058826,126.58823529411765,177.7058823529412,0.7058823529411765,0.9411764705882353,0.029411764705882353,0.17647058823529413,3
4276,serie,64,it,180,5,0.11764705882352941,196.47058823529412,363.9117647058824,1.0,1.7647058823529411,0.17647058823529413,0.35294117647058826,3
4277,di,65,it,180,5,0.6176470588235294,74.91176470588235,82.38235294117646,0.38235294117647056,0.4117647058823529,0.0,0.029411764705882353,3
4278,buone,66,it,180,5,0.029411764705882353,219.6764705882353,334.3529411764706,1.0,1.5294117647058822,0.029411764705882353,0.3235294117647059,3
4279,pratiche,67,it,180,5,0.0,235.08823529411765,380.5,1.0588235294117647,1.7647058823529411,0.14705882352941177,0.38235294117647056,3
4280,in,68,it,180,5,0.7941176470588235,65.41176470588235,65.41176470588235,0.20588235294117646,0.20588235294117646,0.0,0.0,3
4281,grado,69,it,180,5,0.14705882352941177,237.91176470588235,349.6764705882353,0.9117647058823529,1.3823529411764706,0.058823529411764705,0.29411764705882354,3
4282,di,70,it,180,5,0.6764705882352942,75.73529411764706,75.73529411764706,0.3235294117647059,0.3235294117647059,0.0,0.0,3
4283,generare,71,it,180,5,0.029411764705882353,350.7647058823529,521.6176470588235,1.3823529411764706,2.1470588235294117,0.4117647058823529,0.35294117647058826,3
4284,un,72,it,180,5,0.7352941176470589,70.67647058823529,82.02941176470588,0.29411764705882354,0.35294117647058826,0.029411764705882353,0.058823529411764705,3
4285,impatto,73,it,180,5,0.029411764705882353,263.8529411764706,392.6470588235294,1.1176470588235294,1.6470588235294117,0.17647058823529413,0.3235294117647059,3
4286,positivo,74,it,180,5,0.029411764705882353,236.41176470588235,406.44117647058823,1.0588235294117647,1.7647058823529411,0.08823529411764706,0.38235294117647056,3
4287,sul,75,it,180,5,0.4117647058823529,117.29411764705883,125.47058823529412,0.6176470588235294,0.6764705882352942,0.0,0.058823529411764705,3
4288,pianeta.,76,it,180,5,0.029411764705882353,233.5,399.5882352941176,1.1470588235294117,1.8529411764705883,0.2647058823529412,0.35294117647058826,3
4289,Впервые,21,ru,181,5,0.05405405405405406,245.7027027027027,262.4864864864865,1.2432432432432432,1.3243243243243243,0.2702702702702703,0.08108108108108109,3
4290,Оправа,22,ru,181,5,0.0,273.0,273.0,2.0,2.0,1.0,0.0,3
4291,эту,22,ru,181,5,0.6216216216216216,55.108108108108105,56.513513513513516,0.40540540540540543,0.43243243243243246,0.02702702702702703,0.02702702702702703,3
4292,дату,23,ru,181,5,0.3783783783783784,147.40540540540542,161.83783783783784,0.7567567567567568,0.8108108108108109,0.13513513513513514,0.05405405405405406,3
4293,может,23,ru,181,5,0.0,195.0,195.0,1.0,1.0,0.0,0.0,3
4294,быть,24,ru,181,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4295,отметили,24,ru,181,5,0.08108108108108109,234.54054054054055,410.72972972972974,1.2432432432432432,2.027027027027027,0.35135135135135137,0.5135135135135135,3
4296,в,25,ru,181,5,0.7837837837837838,52.32432432432432,58.513513513513516,0.21621621621621623,0.24324324324324326,0.0,0.02702702702702703,3
4297,оснащена,25,ru,181,5,0.0,246.0,246.0,1.0,1.0,0.0,0.0,3
4298,1974,26,ru,181,5,0.16216216216216217,330.3783783783784,467.18918918918916,1.162162162162162,1.5945945945945945,0.2972972972972973,0.2702702702702703,3
4299,цепочкой,26,ru,181,5,0.0,198.0,198.0,1.0,1.0,0.0,0.0,3
4300,"году,",27,ru,181,5,0.43243243243243246,131.1891891891892,213.64864864864865,0.6216216216216216,0.9459459459459459,0.08108108108108109,0.21621621621621623,3
4301,или,27,ru,181,5,0.0,303.0,303.0,1.0,1.0,0.0,0.0,3
4302,и,28,ru,181,5,0.6486486486486487,73.62162162162163,73.62162162162163,0.35135135135135137,0.35135135135135137,0.0,0.0,3
4303,"шнурком,",28,ru,181,5,0.0,744.0,744.0,2.0,2.0,1.0,0.0,3
4304,которые,29,ru,181,5,0.0,198.0,198.0,1.0,1.0,0.0,0.0,3
4305,с,29,ru,181,5,0.8648648648648649,29.972972972972972,36.45945945945946,0.13513513513513514,0.16216216216216217,0.0,0.02702702702702703,3
4306,крепятся,30,ru,181,5,0.0,233.0,233.0,1.0,1.0,0.0,0.0,3
4307,тех,30,ru,181,5,0.32432432432432434,148.3783783783784,173.75675675675674,0.6756756756756757,0.7837837837837838,0.0,0.08108108108108109,3
4308,к,31,ru,181,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4309,пор,31,ru,181,5,0.5135135135135135,97.08108108108108,103.67567567567568,0.4864864864864865,0.5405405405405406,0.0,0.05405405405405406,3
4310,"одежде,",32,ru,181,5,0.0,243.0,243.0,1.0,1.0,0.0,0.0,3
4311,празднование,32,ru,181,5,0.02702702702702703,286.13513513513516,382.0810810810811,1.4594594594594594,1.972972972972973,0.40540540540540543,0.2702702702702703,3
4312,сопровождается,33,ru,181,5,0.0,285.64864864864865,377.6216216216216,1.4054054054054055,1.8108108108108107,0.35135135135135137,0.24324324324324326,3
4313,чтобы,33,ru,181,5,0.0,189.0,189.0,1.0,1.0,0.0,0.0,3
4314,не,34,ru,181,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
4315,широкомасштабными,34,ru,181,5,0.02702702702702703,408.4054054054054,500.97297297297297,2.081081081081081,2.5675675675675675,0.8378378378378378,0.1891891891891892,3
4316,"кампаниями,",35,ru,181,5,0.05405405405405406,443.1081081081081,621.0,1.9189189189189189,2.5945945945945947,0.5945945945945946,0.1891891891891892,3
4317,потерять,35,ru,181,5,0.0,237.0,237.0,1.0,1.0,0.0,0.0,3
4318,монокль.,36,ru,181,5,0.0,196.0,196.0,1.0,1.0,0.0,0.0,3
4319,посвященными,36,ru,181,5,0.02702702702702703,248.67567567567568,545.1351351351351,1.2702702702702702,2.2972972972972974,0.4594594594594595,0.3783783783783784,3
4320,важнейшим,37,ru,181,5,0.08108108108108109,232.59459459459458,292.0810810810811,1.1081081081081081,1.4054054054054055,0.1891891891891892,0.21621621621621623,3
4321,экологическим,38,ru,181,5,0.02702702702702703,224.59459459459458,281.94594594594594,1.1081081081081081,1.4054054054054055,0.1891891891891892,0.21621621621621623,3
4322,проблемам:,39,ru,181,5,0.05405405405405406,210.86486486486487,259.3243243243243,1.0810810810810811,1.3243243243243243,0.13513513513513514,0.16216216216216217,3
4323,загрязнению,40,ru,181,5,0.05405405405405406,290.1081081081081,487.7837837837838,1.2972972972972974,2.081081081081081,0.40540540540540543,0.2972972972972973,3
4324,мирового,41,ru,181,5,0.08108108108108109,212.27027027027026,282.8378378378378,1.027027027027027,1.3243243243243243,0.13513513513513514,0.1891891891891892,3
4325,"океана,",42,ru,181,5,0.16216216216216217,156.05405405405406,165.56756756756758,0.8648648648648649,0.918918918918919,0.02702702702702703,0.05405405405405406,3
4326,перенаселенности,43,ru,181,5,0.08108108108108109,395.8378378378378,545.7297297297297,1.972972972972973,2.7837837837837838,0.7027027027027027,0.24324324324324326,3
4327,"планеты,",44,ru,181,5,0.10810810810810811,209.97297297297297,281.2432432432432,0.972972972972973,1.2972972972972974,0.08108108108108109,0.21621621621621623,3
4328,глобальному,45,ru,181,5,0.05405405405405406,240.35135135135135,319.0810810810811,1.2162162162162162,1.5945945945945945,0.2972972972972973,0.24324324324324326,3
4329,потеплению.,46,ru,181,5,0.05405405405405406,250.78378378378378,298.4594594594595,1.027027027027027,1.2432432432432432,0.08108108108108109,0.16216216216216217,3
4330,La,51,sp,182,5,0.75,61.22222222222222,61.22222222222222,0.3055555555555556,0.3055555555555556,0.027777777777777776,0.0,3
4331,proclamación,52,sp,182,5,0.05555555555555555,430.97222222222223,749.7222222222222,1.9444444444444444,3.5555555555555554,0.7222222222222222,0.5555555555555556,3
4332,de,53,sp,182,5,0.8333333333333334,32.638888888888886,36.77777777777778,0.16666666666666666,0.19444444444444445,0.0,0.027777777777777776,3
4333,este,54,sp,182,5,0.05555555555555555,273.1111111111111,374.3611111111111,1.25,1.75,0.3333333333333333,0.3055555555555556,3
4334,día,55,sp,182,5,0.2777777777777778,150.63888888888889,210.16666666666666,0.8611111111111112,1.1944444444444444,0.1111111111111111,0.19444444444444445,3
4335,es,56,sp,182,5,0.3611111111111111,128.61111111111111,140.41666666666666,0.6666666666666666,0.75,0.027777777777777776,0.05555555555555555,3
4336,un,57,sp,182,5,0.3611111111111111,142.72222222222223,208.41666666666666,0.6666666666666666,0.9444444444444444,0.027777777777777776,0.25,3
4337,vínculo,58,sp,182,5,0.027777777777777776,266.75,444.22222222222223,1.25,2.111111111111111,0.25,0.5,3
4338,por,59,sp,182,5,0.5,110.88888888888889,146.69444444444446,0.5277777777777778,0.75,0.05555555555555555,0.1388888888888889,3
4339,medio,60,sp,182,5,0.027777777777777776,232.16666666666666,403.8611111111111,1.1944444444444444,2.0555555555555554,0.3888888888888889,0.4444444444444444,3
4340,del,61,sp,182,5,0.5555555555555556,108.41666666666667,153.86111111111111,0.5555555555555556,0.8055555555555556,0.1111111111111111,0.1388888888888889,3
4341,cual,62,sp,182,5,0.4444444444444444,127.08333333333333,152.66666666666666,0.5833333333333334,0.6944444444444444,0.027777777777777776,0.1111111111111111,3
4342,la,63,sp,182,5,0.3055555555555556,160.38888888888889,223.97222222222223,0.7777777777777778,1.0833333333333333,0.08333333333333333,0.2777777777777778,3
4343,Organización,64,sp,182,5,0.05555555555555555,227.80555555555554,635.3611111111111,1.3611111111111112,3.4722222222222223,0.5,0.7222222222222222,3
4344,de,65,sp,182,5,0.5833333333333334,79.58333333333333,120.94444444444444,0.4166666666666667,0.5833333333333334,0.0,0.1111111111111111,3
4345,Naciones,66,sp,182,5,0.0,237.36111111111111,367.80555555555554,1.1666666666666667,1.8333333333333333,0.19444444444444445,0.4166666666666667,3
4346,Unidas,67,sp,182,5,0.16666666666666666,162.25,282.0,0.8888888888888888,1.4722222222222223,0.1388888888888889,0.25,3
4347,sensibiliza,68,sp,182,5,0.0,381.94444444444446,645.6111111111111,1.6666666666666667,2.888888888888889,0.6111111111111112,0.4722222222222222,3
4348,a,69,sp,182,5,0.8055555555555556,28.25,28.25,0.19444444444444445,0.19444444444444445,0.0,0.0,3
4349,la,70,sp,182,5,0.5277777777777778,95.41666666666667,126.44444444444444,0.4722222222222222,0.6111111111111112,0.0,0.08333333333333333,3
4350,población,71,sp,182,5,0.027777777777777776,297.6388888888889,492.80555555555554,1.3888888888888888,2.361111111111111,0.5277777777777778,0.4444444444444444,3
4351,mundial,72,sp,182,5,0.1111111111111111,199.63888888888889,311.8333333333333,1.0,1.5555555555555556,0.1388888888888889,0.3055555555555556,3
4352,en,73,sp,182,5,0.7777777777777778,41.138888888888886,50.94444444444444,0.2222222222222222,0.2777777777777778,0.0,0.027777777777777776,3
4353,relación,74,sp,182,5,0.027777777777777776,301.8611111111111,595.0555555555555,1.5277777777777777,2.8055555555555554,0.5555555555555556,0.5555555555555556,3
4354,a,75,sp,182,5,0.7222222222222222,43.083333333333336,46.80555555555556,0.3055555555555556,0.3333333333333333,0.027777777777777776,0.027777777777777776,3
4355,temas,76,sp,182,5,0.1388888888888889,225.33333333333334,392.1666666666667,1.1666666666666667,2.0,0.2222222222222222,0.3055555555555556,3
4356,"ambientales,",77,sp,182,5,0.027777777777777776,297.5,545.75,1.4722222222222223,2.7777777777777777,0.5555555555555556,0.5,3
4357,intensificando,78,sp,182,5,0.05555555555555555,444.3333333333333,709.25,1.8888888888888888,2.9166666666666665,0.75,0.3611111111111111,3
4358,la,79,sp,182,5,0.5277777777777778,82.47222222222223,124.44444444444444,0.5,0.6944444444444444,0.0,0.16666666666666666,3
4359,atención,80,sp,182,5,0.1111111111111111,213.41666666666666,513.0555555555555,1.1388888888888888,2.388888888888889,0.4444444444444444,0.5,3
4360,y,81,sp,182,5,0.7777777777777778,39.94444444444444,44.166666666666664,0.2222222222222222,0.25,0.0,0.027777777777777776,3
4361,la,82,sp,182,5,0.7222222222222222,55.138888888888886,68.13888888888889,0.2777777777777778,0.3333333333333333,0.0,0.05555555555555555,3
4362,acción,83,sp,182,5,0.027777777777777776,298.9166666666667,482.0,1.3055555555555556,2.25,0.3611111111111111,0.4166666666666667,3
4363,política.,84,sp,182,5,0.08333333333333333,221.08333333333334,330.6388888888889,1.0277777777777777,1.4444444444444444,0.1388888888888889,0.3333333333333333,3
4364,Each,76,en,238,5,0.2558139534883721,181.04651162790697,243.09302325581396,0.813953488372093,1.069767441860465,0.09302325581395349,0.18604651162790697,4
4365,"year,",77,en,238,5,0.13953488372093023,203.2325581395349,277.09302325581393,0.9534883720930233,1.3488372093023255,0.09302325581395349,0.23255813953488372,4
4366,WED,78,en,238,5,0.20930232558139536,178.5581395348837,245.7906976744186,0.8604651162790697,1.2093023255813953,0.09302325581395349,0.23255813953488372,4
4367,chooses,79,en,238,5,0.09302325581395349,367.8837209302326,532.4651162790698,1.4186046511627908,2.1627906976744184,0.5116279069767442,0.3953488372093023,4
4368,a,80,en,238,5,0.6511627906976745,72.32558139534883,85.5813953488372,0.3488372093023256,0.4186046511627907,0.0,0.06976744186046512,4
4369,new,81,en,238,5,0.3953488372093023,178.0,210.67441860465115,0.6976744186046512,0.8837209302325582,0.046511627906976744,0.13953488372093023,4
4370,theme,82,en,238,5,0.13953488372093023,233.7906976744186,375.04651162790697,1.0930232558139534,1.7674418604651163,0.23255813953488372,0.32558139534883723,4
4371,that,83,en,238,5,0.2558139534883721,167.72093023255815,217.02325581395348,0.8372093023255814,1.069767441860465,0.11627906976744186,0.11627906976744186,4
4372,major,84,en,238,5,0.3023255813953488,135.7674418604651,177.95348837209303,0.7209302325581395,0.9534883720930233,0.046511627906976744,0.16279069767441862,4
4373,"corporations,",85,en,238,5,0.0,379.16279069767444,442.16279069767444,1.8372093023255813,2.1627906976744184,0.7441860465116279,0.18604651162790697,4
4374,non-,86,en,238,5,0.4186046511627907,163.8372093023256,204.74418604651163,0.6976744186046512,0.8837209302325582,0.06976744186046512,0.18604651162790697,4
4375,governmental,87,en,238,5,0.13953488372093023,251.1860465116279,329.83720930232556,1.186046511627907,1.5813953488372092,0.20930232558139536,0.3023255813953488,4
4376,"organizations,",88,en,238,5,0.023255813953488372,274.7674418604651,368.7674418604651,1.255813953488372,1.7674418604651163,0.2558139534883721,0.32558139534883723,4
4377,"communities,",89,en,238,5,0.023255813953488372,312.74418604651163,416.86046511627904,1.302325581395349,1.744186046511628,0.37209302325581395,0.23255813953488372,4
4378,governments,90,en,238,5,0.06976744186046512,303.8837209302326,368.86046511627904,1.3255813953488371,1.6744186046511629,0.32558139534883723,0.27906976744186046,4
4379,and,91,en,238,5,0.6511627906976745,69.74418604651163,69.74418604651163,0.3488372093023256,0.3488372093023256,0.0,0.0,4
4380,celebrities,92,en,238,5,0.046511627906976744,296.93023255813955,464.13953488372096,1.3488372093023255,2.116279069767442,0.46511627906976744,0.46511627906976744,4
4381,worldwide,93,en,238,5,0.06976744186046512,282.3720930232558,440.48837209302326,1.3488372093023255,2.046511627906977,0.4186046511627907,0.3488372093023256,4
4382,adopt,94,en,238,5,0.2558139534883721,159.7674418604651,200.27906976744185,0.8837209302325582,1.069767441860465,0.16279069767441862,0.13953488372093023,4
4383,to,95,en,238,5,0.8372093023255814,24.25581395348837,24.25581395348837,0.16279069767441862,0.16279069767441862,0.0,0.0,4
4384,advocate,96,en,238,5,0.3953488372093023,179.1860465116279,209.67441860465115,0.7441860465116279,0.9069767441860465,0.11627906976744186,0.11627906976744186,4
4385,environmental,97,en,238,5,0.0,249.02325581395348,438.8837209302326,1.3953488372093024,2.3255813953488373,0.4186046511627907,0.4883720930232558,4
4386,causes.,98,en,238,5,0.13953488372093023,208.32558139534885,233.90697674418604,1.0,1.0930232558139534,0.09302325581395349,0.09302325581395349,4
4387,Seit,37,ge,239,5,0.2,231.4,321.075,1.0,1.525,0.2,0.275,4
4388,1976,38,ge,239,5,0.025,370.775,658.575,1.425,2.625,0.475,0.55,4
4389,werden,39,ge,239,5,0.05,291.175,444.6,1.275,2.1,0.3,0.4,4
4390,zum,40,ge,239,5,0.35,140.025,209.4,0.675,1.0,0.025,0.2,4
4391,Weltumwelttag,41,ge,239,5,0.0,412.375,722.125,2.0,3.575,0.875,0.55,4
4392,auch,42,ge,239,5,0.35,168.2,216.0,0.675,1.0,0.05,0.2,4
4393,in,43,ge,239,5,0.4,127.45,169.675,0.6,0.8,0.0,0.175,4
4394,Deutschland,44,ge,239,5,0.025,229.1,349.35,1.25,1.85,0.325,0.325,4
4395,Aktionen,45,ge,239,5,0.1,182.2,231.375,1.0,1.3,0.1,0.225,4
4396,zum,46,ge,239,5,0.4,131.025,150.85,0.65,0.775,0.075,0.075,4
4397,Thema,47,ge,239,5,0.075,195.875,292.225,1.125,1.6,0.125,0.225,4
4398,"Recycling,",48,ge,239,5,0.025,180.15,371.125,1.075,2.2,0.175,0.65,4
4399,gegen,49,ge,239,5,0.175,196.175,286.125,0.925,1.35,0.125,0.2,4
4400,Naturzerstörung,50,ge,239,5,0.0,408.225,639.55,1.975,3.125,0.775,0.525,4
4401,weltweit,51,ge,239,5,0.0,335.225,441.6,1.45,1.875,0.4,0.275,4
4402,und,52,ge,239,5,0.7,59.525,62.675,0.3,0.325,0.0,0.025,4
4403,zur,53,ge,239,5,0.375,174.375,202.65,0.7,0.9,0.075,0.075,4
4404,Schärfung,54,ge,239,5,0.0,275.625,370.05,1.35,1.9,0.35,0.375,4
4405,des,55,ge,239,5,0.6,83.025,94.25,0.4,0.475,0.0,0.075,4
4406,Umweltbewusstseins,56,ge,239,5,0.0,497.8,716.975,2.4,3.475,0.875,0.4,4
4407,organisiert.,57,ge,239,5,0.0,288.175,367.225,1.35,1.725,0.35,0.2,4
4408,La,77,it,240,5,0.8235294117647058,33.088235294117645,38.794117647058826,0.17647058823529413,0.20588235294117646,0.0,0.029411764705882353,4
4409,giornata,78,it,240,5,0.0,336.5882352941176,484.05882352941177,1.411764705882353,2.176470588235294,0.47058823529411764,0.4411764705882353,4
4410,mondiale,79,it,240,5,0.08823529411764706,188.7058823529412,270.3529411764706,1.0294117647058822,1.5294117647058822,0.14705882352941177,0.3235294117647059,4
4411,dell'ambiente,80,it,240,5,0.0,398.9117647058824,620.7941176470588,2.1470588235294117,3.176470588235294,0.7941176470588235,0.38235294117647056,4
4412,pone,81,it,240,5,0.11764705882352941,189.23529411764707,324.02941176470586,0.9411764705882353,1.6470588235294117,0.14705882352941177,0.38235294117647056,4
4413,le,82,it,240,5,0.29411764705882354,155.02941176470588,226.61764705882354,0.7058823529411765,1.0294117647058822,0.0,0.17647058823529413,4
4414,questioni,83,it,240,5,0.058823529411764705,260.8529411764706,535.3823529411765,1.088235294117647,2.2941176470588234,0.29411764705882354,0.5882352941176471,4
4415,ambientali,84,it,240,5,0.029411764705882353,258.38235294117646,430.20588235294116,1.2058823529411764,2.0588235294117645,0.29411764705882354,0.47058823529411764,4
4416,in,85,it,240,5,0.6176470588235294,76.02941176470588,93.1470588235294,0.38235294117647056,0.47058823529411764,0.0,0.058823529411764705,4
4417,una,86,it,240,5,0.3235294117647059,153.6764705882353,234.41176470588235,0.6764705882352942,1.0588235294117647,0.0,0.29411764705882354,4
4418,prospettiva,87,it,240,5,0.0,295.5882352941176,481.0,1.3823529411764706,2.2941176470588234,0.4411764705882353,0.5,4
4419,"umana,",88,it,240,5,0.029411764705882353,311.79411764705884,481.79411764705884,1.1764705882352942,1.911764705882353,0.23529411764705882,0.5,4
4420,offrendo,89,it,240,5,0.058823529411764705,300.02941176470586,465.5882352941176,1.1470588235294117,1.8529411764705883,0.23529411764705882,0.4411764705882353,4
4421,alle,90,it,240,5,0.4411764705882353,160.94117647058823,275.5,0.6764705882352942,1.1764705882352942,0.058823529411764705,0.20588235294117646,4
4422,persone,91,it,240,5,0.058823529411764705,250.97058823529412,391.47058823529414,1.0294117647058822,1.6176470588235294,0.14705882352941177,0.3235294117647059,4
